,종목코드,코스닥 일별변동 표준편차,연간 수익률,1년_만기_국채수익률,코스닥 샤프지수
223,039440,3.2185571091980876,58.56573705179283,0.984,17.89054383631536
224,039560,3.470042233388238,66.93548387096774,0.984,19.005959995642772
225,039610,3.3207464969991998,86.37992831541219,0.984,25.71588297769204
226,039740,3.5505844972662612,58.31381733021077,0.984,16.146585829558855
227,039830,2.032657096034395,3.608247422680412,0.984,1.2910428560725653
228,039860,4.99520906715971,31.42329020332717,0.984,6.093696939222413
229,040160,3.4727667179840114,53.44827586206896,0.984,15.107342393711141
230,040300,3.4540011999542592,169.62457337883959,0.984,48.824700287038944
231,040350,3.003110831736259,-48.554913294797686,0.984,-16.49586581063896
232,040420,0.906465556225085,5.016181229773463,0.984,4.448245387905539
233,040610,4.423162796026698,165.4377880184332,0.984,37.1801345783974
234,040910,2.7040594081714477,21.673003802281368,0.984,7.651090704501862
235,041020,5.741785712693838,163.3228840125392,0.984,28.273239743803614
236,041190,5.714336350159319,467.64705882352945,0.984,81.66531163509804
237,041440,2.5900258899865696,108.40336134453781,0.984,41.47424230770714
238,041460,4.357354610912251,121.66405023547881,0.984,27.695714719489715
239,041510,2.8623829137350043,45.45454545454545,0.984,15.536197215668007
240,041520,4.025795105244503,340.9594095940959,0.984,84.44925802388738
241,041590,2.475243886553303,6.411837237977805,0.984,2.1928494672643724
242,041830,1.9646694141702774,26.875,0.984,13.17829850317812
243,041910,3.3215896078213314,30.357142857142854,0.984,8.843098132285233
244,041930,4.577741034031584,250.72463768115944,0.984,54.5554315599226
245,041960,3.217389707123266,-57.291666666666664,0.984,-18.112716198987325
246,042000,4.994770678540672,131.83046508320297,0.984,26.19669120053226
247,042040,7.461152640753843,317.38505747126436,0.984,42.40645818489736
248,042110,4.185129296764771,91.50246305418719,0.984,21.628594156973993
249,042420,4.026629591530358,170.8955223880597,0.984,42.19695865382126
250,042520,3.8605350155050333,-34.9869451697128,0.984,-9.317606245052305
251,043090,6.034906120027299,3.6945812807881775,0.984,0.44915052974774633
252,043100,0.0,0.0,0.984,-inf
253,043200,4.004031503590768,-33.99503722084367,0.984,-8.735954547179483
254,043220,3.5554081023626845,-5.8558558558558556,0.984,-1.9237892413280344
255,043340,2.599485671388736,-22.22222222222222,0.984,-8.927236059672007
256,043370,3.2628779911962678,96.96969696969697,0.984,29.41749499327916
257,043590,0.0,0.0,0.984,-inf
258,043610,4.812673950451344,233.16831683168314,0.984,48.24434799076891
259,043650,1.8780803875795218,98.27160493827161,0.984,51.801619132851016
260,043910,2.9015870417579004,-1.925820256776034,0.984,-1.002837486830361
261,044060,4.1009010996303905,94.21182266009852,0.984,22.73349695473052
262,044180,4.046053395666816,-47.040658775090066,0.984,-11.869506919143188
263,044340,2.6868777849691776,39.75535168195719,0.984,14.429890298267493
264,044490,5.064745401848947,223.4342840341076,0.984,43.921316153996486
265,044780,2.370417088659408,83.74384236453201,0.984,34.91362037528043
266,044960,4.071623531252479,62.63959390862944,0.984,15.142754096831604
267,045060,2.9931860225291036,-15.069686411149826,0.984,-5.3634108572995425
268,045100,2.7427346205479064,116.86746987951808,0.984,42.25106906492049
269,045340,6.000620608323224,649.5029821073559,0.984,108.07531827754963
270,045390,4.622284811062015,39.06040268456376,0.984,8.23757172934035
271,045510,3.133914282311565,45.45454545454545,0.984,14.190096297638403
272,045520,2.941827087124272,14.61864406779661,0.984,4.634753730928796
273,045660,4.973862934828367,381.43564356435644,0.984,76.49017444777752
274,045970,3.845608925310453,102.72727272727273,0.984,26.456999321390718
275,046070,3.958599885156056,-8.88888888888889,0.984,-2.4940355618940457
276,046120,5.041954187014956,278.6407766990291,0.984,55.06927798235576
277,046140,2.2520774295083243,27.468581687612208,0.984,11.76006710097634
278,046210,3.671254181956918,161.66666666666666,0.984,43.767785803655975
279,046440,3.956755301958721,115.46840958605664,0.984,28.933911968067164
280,046940,3.2869703071123313,24.52173913043478,0.984,7.160922348310822
281,046970,2.489109411391158,11.699000587889477,0.984,4.30475275166827
282,047080,4.434676758699098,173.59667359667358,0.984,38.92339464383174
283,047310,3.297500702197827,39.719626168224295,0.984,11.746965252321704
284,047560,2.9583298529131317,85.28368794326241,0.984,28.49570268854593
285,047770,4.27895247262478,49.700598802395206,0.984,11.385169410987087
286,047820,4.629484081096617,101.6201620162016,0.984,21.738094408213893
287,047920,5.563090702311317,281.27090301003346,0.984,50.38330633249996
288,048260,3.6434943193600198,197.20011545915634,0.984,53.85382774347833
289,048410,6.646289878127007,367.4267100977199,0.984,55.13492742826126
290,048430,4.44530204342321,147.25274725274727,0.984,32.90411896063413
291,048470,2.618336148954956,21.9672131147541,0.984,8.013949287271242
292,048530,4.13322973051754,96.1977186311787,0.984,23.03615449394742
293,048550,3.330102200322175,78.43137254901961,0.984,23.256755465801284
294,048770,3.31625164244679,80.5439330543933,0.984,23.990921568211444
295,048830,2.409015581948199,61.34453781512605,0.984,25.056101034561088
296,048870,5.3424526141854445,83.4920634920635,0.984,15.443854995173107
297,048910,3.861912483348418,292.92035398230087,0.984,75.59372596894829
298,049070,3.51770660124517,218.65284974093265,0.984,61.87805704542952
299,049080,4.469508733200562,143.97590361445782,0.984,31.992756284886596
300,049120,2.4182330911777727,35.60606060606061,0.984,14.317089916753364
301,049430,1.9828926589957816,39.082058414464534,0.984,19.213374078332084
302,049470,4.244283016453677,108.16326530612245,0.984,25.252619792465303
303,049480,2.9185822088437825,34.56221198156682,0.984,11.504973846485917
304,049520,1.441647935344607,10.677083333333332,0.984,6.723613370289556
305,049550,2.8012497405295527,173.91304347826087,0.984,61.732819097225544
306,049630,2.9800379733659272,27.925531914893615,0.984,9.040667318901104
307,049720,1.697866498677068,44.04255319148936,0.984,25.360388007560918
308,049830,3.9613321472395806,171.10157367668097,0.984,42.94453667441795
309,049960,2.6022551362774444,36.162361623616235,0.984,13.518413753210718
310,050110,2.4322405967498586,22.58064516129032,0.984,8.879321063117427
311,050120,3.722308589762808,-14.80865224625624,0.984,-4.242703651623515
312,050540,0.0,0.0,0.984,-inf
313,050760,3.507519440908378,106.18181818181817,0.984,29.992084136410096
314,050860,2.5210986348075393,3.2099697885196377,0.984,0.8829364142230668
315,050890,3.4807909748802115,71.54281256095182,0.984,20.270913441844936
316,050960,6.488649157530566,573.8660907127429,0.984,88.28988542983096
317,051160,4.851593841308711,221.58920539730133,0.984,45.47066646819581
318,051360,3.146822315370378,28.90262751159196,0.984,8.872006333254301
319,051370,3.4741612212987145,35.13513513513514,0.984,9.830037514024385
320,051380,4.164733234519009,37.43455497382199,0.984,8.752194419490044
321,051390,1.7303155590802972,51.446945337620576,0.984,29.164012929781894
322,051490,5.238548618888996,263.3699633699634,0.984,50.08753043235301
323,051500,2.5088028489949794,55.73248407643312,0.984,21.82255337375961
324,051780,2.3693714280759104,-34.23312883435583,0.984,-14.863490129512755
325,051980,6.563424605055942,293.05866547245853,0.984,44.5003459394456
326,052020,2.832172216035326,2.4505395683453237,0.984,0.5178144040966156
327,052220,4.640250687660405,170.17543859649123,0.984,36.46170217622377
328,052260,3.525103291347712,0.0,0.984,-0.2791407566454028
329,052300,3.70937097911985,42.05607476635514,0.984,11.07251741536529
330,052330,1.8878247647204116,25.748502994011975,0.984,13.118009391978509
331,052400,2.4122210078817186,61.68582375478927,0.984,25.164287831194336
332,052420,4.925879085447063,124.42057659694743,0.984,25.05879142702192
333,052460,5.071842374872616,187.5486381322957,0.984,36.784392010404595
334,052600,4.66159448657769,393.3920704845815,0.984,84.17893740316909
335,052670,3.391085868424019,2.291783119060928,0.984,0.3856532007161205
336,052710,2.896736253214207,97.12643678160919,0.984,33.18991733366472
337,052770,0.0,0.0,0.984,-inf
338,052790,4.066460619457995,27.158774373259053,0.984,6.436746060692898
339,052860,3.1921754423144226,42.16478190630048,0.984,12.900538410396136
340,052900,4.889551444103735,164.9402390438247,0.984,33.53195910057108
341,053050,2.9370397472735768,42.561983471074385,0.984,14.156425192975611
342,053080,41.76791913649959,,0.984,
343,053160,6.082743182862114,265.8031088082902,0.984,43.53613178251672
344,053260,3.20395495235486,152.7075812274368,0.984,47.35509190474797
345,053270,5.551183685942386,329.0748898678414,0.984,59.102870383966355
346,053280,4.598549854410375,277.7187389302161,0.984,60.178697130967386
347,053290,5.083779762826044,305.4054054054054,0.984,59.8809192387554
348,053300,4.962821533974566,139.7887323943662,0.984,27.968914748220232
349,053350,2.2777608509955893,42.215988779803645,0.984,18.101983253325958
350,053580,2.655322904574396,87.42102537545313,0.984,32.55235934829084
351,053590,4.2373106976536885,0.43103448275862066,0.984,-0.13049916720706156
352,053610,5.340243259928053,110.98484848484848,0.984,20.598471479804925
353,053620,2.433791052524493,75.34456355283308,0.984,30.553388498861178
354,053800,3.066220845408324,20.626151012891345,0.984,6.405980522344153
355,053950,3.6895589452039896,4.144295302013423,0.984,0.8565509723381571
356,053980,4.991695345906268,-58.93416927899686,0.984,-12.003570956736425
357,054040,3.7808491173048697,135.87786259541986,0.984,35.67819249332468
358,054050,2.381766683674401,49.404761904761905,0.984,20.329767074439964
359,054210,4.062749876057676,145.0,0.984,35.447911979200434
360,054300,3.3887043827916776,27.55798090040928,0.984,7.841929510097055
361,054410,5.1378306280827,254.63137996219282,0.984,49.36857563497519
362,054450,4.757827051325289,140.5731523378582,0.984,29.338845408215448
363,054620,3.1783834465028753,53.96825396825397,0.984,16.67018937773279
364,054630,4.688197130605534,98.5781990521327,0.984,20.81699986867389
365,054670,3.7623366305985866,35.81730769230769,0.984,9.258423982854964
366,054780,4.164122289588952,63.91941391941391,0.984,15.113728546532764
367,054800,2.0307655830518203,34.35897435897436,0.984,16.43467598501383
368,054920,3.0268889139022153,360.1063829787234,0.984,118.64405770866192
369,054930,2.901186804432312,55.020080321285135,0.984,18.6255087878971
370,054940,3.6846202021760357,72.28260869565217,0.984,19.350327790512893
371,054950,3.2625892137410344,114.52702702702702,0.984,34.80150873693148
372,056000,4.63510424881479,-20.994475138121548,0.984,-4.7417434340859765
373,056080,4.442987520185866,122.40437158469946,0.984,27.328542120149823
374,056090,3.3542731758725126,30.878186968838527,0.984,8.912269633811938
375,056190,2.4226255604219635,35.845896147403685,0.984,14.390129748871127
376,056360,2.5948472873932906,16.49874055415617,0.984,5.979057276138141
377,056700,3.2971504480245115,71.75,0.984,21.462775543772796
378,056730,0.0,0.0,0.984,-inf
379,057030,5.774202786665272,8.74811463046757,0.984,1.3446210528659863
380,057540,3.712791848800244,39.869281045751634,0.984,10.473326442557523
381,057680,4.55274200057961,210.48034934497815,0.984,46.01542308312378
382,057880,8.002378792708674,21.052631578947366,0.984,2.507833245438569
383,058220,0.0,0.0,0.984,-inf
384,058400,5.561725812465161,140.96385542168676,0.984,25.168420763921574
385,058420,5.564370112010025,-70.72774088629895,0.984,-12.887665529566007
386,058450,1.6559013310276791,-32.48945147679325,0.984,-20.21464132528904
387,058530,4.851743915634161,-21.35922330097087,0.984,-4.605194274366485
388,058610,2.8536577053039736,104.54545454545455,0.984,36.29077669440495
389,058630,4.0129447767047175,208.0,0.984,51.587054275387736
390,058820,2.7596765152562686,21.974965229485395,0.984,7.606313679680003
391,058970,3.6875636286390305,546.4339908952959,0.984,147.9160892734494
392,059100,3.673037951027527,80.12048192771084,0.984,21.545239385716812
393,059120,2.5653768319876527,113.20249776984835,0.984,43.743475177056744
394,060150,2.477183523242884,112.36133122028527,0.984,44.96127564843523
395,060250,3.3473603669351877,81.3665699567766,0.984,24.013718615654803
396,060260,4.546825754156061,72.65353418308227,0.984,15.762542498483075
397,060280,3.5254652387594385,133.24324324324323,0.984,37.51540131190838
398,060310,2.6023738995096752,28.07486631016043,0.984,10.410059182988554
399,060370,4.2679626190104365,113.19444444444444,0.984,26.291337216646333
400,060380,2.837775067921797,115.33161068044788,0.984,40.29481123188128
401,060480,3.333898332276255,17.335058214747736,0.984,4.904486155576279
402,060540,3.1115089932421274,68.25938566552901,0.984,21.621465922690284
403,060560,3.1108113049441557,17.845117845117844,0.984,5.420167342943525
404,060590,3.7166008160321393,23.0188679245283,0.984,5.928769059479686
405,060720,2.662452492644158,34.44108761329305,0.984,12.566266517704454
406,060850,5.485179003738644,,0.984,
407,060900,5.827456187384805,207.6923076923077,0.984,35.47144775447423
408,061040,4.1400935990390195,45.96622889305816,0.984,10.865027037915093
409,061250,5.04831360585809,56.24046383887702,0.984,10.945529171317155
410,061970,3.971434975970309,125.7799671592775,0.984,31.42339429308851
411,062860,3.9485487455302057,163.40326340326342,0.984,41.133913716304896
412,062970,3.022608511046944,-11.251980982567353,0.984,-4.048152758733933
413,063080,3.2255745574269787,154.00516795865633,0.984,47.43997239385481
414,063440,4.192685983702301,171.65991902834008,0.984,40.70801383451731
415,063570,2.693426631249492,39.38100320170758,0.984,14.255819243865963
416,063760,3.1322661309517397,93.46733668341709,0.984,29.526014973483754
417,064090,3.969704773656037,-41.66421640693913,0.984,-10.743422707392112
418,064240,3.479336644867221,17.509025270758123,0.984,4.74947582181682
419,064260,4.765200626867244,165.625,0.984,34.55069636978514
420,064290,4.543052156827886,264.6153846153846,0.984,58.02957472525718
421,064510,5.317690529521558,-19.87897803675482,0.984,-3.923315567337443
422,064760,3.14422521196341,221.06164383561642,0.984,69.99423673541153
423,064800,3.6470040792770915,72.88135593220339,0.984,19.71408706141477
424,064820,4.103499527276504,72.75747508305648,0.984,17.490796478948933
425,064850,4.136627861860547,229.81530343007915,0.984,55.31831991460716
426,065060,2.121204020396044,-29.025270758122744,0.984,-14.14728167096336
427,065130,3.2354157155038905,7.334109429569266,0.984,1.96268732921707
428,065150,2.1343120029557188,-57.98319327731093,0.984,-27.62819737491508
429,065350,5.448288762815772,296.7667436489607,0.984,54.289109209419905
430,065370,4.057569278705287,131.9451765946231,0.984,32.27577093555158
431,065420,0.0,0.0,0.984,-inf
432,065440,3.0195970668037253,-3.823529411764706,0.984,-1.5921095780019174
433,065500,7.0771194735892315,379.3607305936073,0.984,53.464793410038304
434,065510,1.7765416959319293,22.59475218658892,0.984,12.164506037812108
435,065530,3.158040245114371,53.125,0.984,16.510555899553353
436,065560,2.635052398999382,-27.875,0.984,-10.951964374962234
437,065660,4.472556312453558,40.94827586206897,0.984,8.935443864796268
438,065680,4.647257482218583,187.11340206185568,0.984,40.05145029601377
439,065690,2.7751310642625144,69.44444444444444,0.984,24.669265292029614
440,065770,2.755688584930464,50.136986301369866,0.984,17.83691617774371
441,065950,3.6793936452831484,-37.82771535580524,0.984,-10.548399844512554
442,066130,3.225579376861637,139.23923923923925,0.984,42.86214136629191
443,066310,3.290328242590829,57.345971563981045,0.984,17.129589332279267
444,066360,3.156848426456398,9.802784222737818,0.984,2.7935405922029064
445,066430,4.8148669627849605,59.136212624584715,0.984,12.077636427767253
446,066590,4.283648116600596,102.2653721682848,0.984,23.64371895436158
447,066620,2.3759125598536084,71.25984251968504,0.984,29.578463326956392
448,066700,4.123983526242559,17.305151915455745,0.984,3.9576181164637827
449,066790,0.0,0.0,0.984,-inf
450,066910,3.3496177016671003,65.74074074074075,0.984,19.332576582847473
451,066970,4.150664497434257,368.74922292676865,0.984,88.6039387558555
452,066980,3.465097358033993,97.14479945615227,0.984,27.751254732626453
453,067000,4.345808957431497,186.6787494336203,0.984,42.72961633899606
454,067010,5.795394029178482,116.99544764795145,0.984,20.017870582027793
455,067080,4.069504782037298,33.33333333333333,0.984,7.949206369316126
456,067160,2.9465137437706597,56.99999999999999,0.984,19.010941360251795
457,067170,3.9325136893154418,32.26452905811623,0.984,7.9543344357846175
458,067290,2.683694711469029,52.82534246575342,0.984,19.317153416968193
459,067310,4.165181833493912,192.30052778640174,0.984,45.932335113907435
460,067390,3.120871559512854,65.11627906976744,0.984,20.549477236345492
461,067570,5.005955742450425,142.99065420560748,0.984,28.367540887625776
462,067630,5.159971201296272,18.5,0.984,3.394592589121366
463,067900,2.942246262983738,93.58407079646017,0.984,31.472576568949147
464,067920,2.707688324325762,60.40353089533418,0.984,21.9447453983206
465,067990,2.4970000366247658,22.424242424242426,0.984,8.586400524536451
466,068050,4.991574612254968,372.22222222222223,0.984,74.37296866419345
467,068240,2.474406709069888,46.22510041806706,0.984,18.28361532169983
