,종목코드,코스피 일별변동 표준편차,연간 수익률,1년_만기_국채수익률,코스피 샤프지수
829,204320,3.7576784812678037,211.84834123222748,0.984,56.11558899554491
830,207940,2.5403690220290285,65.30397760306258,0.984,25.319147354304185
831,210540,3.6005514280904145,202.08333333333334,0.984,55.85237076865979
832,210980,3.4113292433405484,53.98406374501992,0.984,15.536484450594847
833,213500,2.0226062310591857,38.64734299516908,0.984,18.62119399060972
834,214320,2.3499155003678402,22.266401590457257,0.984,9.05666675551774
835,214330,5.743638074880519,110.72436500470366,0.984,19.10642062992218
836,214390,4.460657533532857,82.98192771084338,0.984,18.38247547461926
837,214420,3.1258384003386745,-1.6008397848051434,0.984,-0.8269268764901871
838,226320,4.7308979541934155,163.76811594202897,0.984,34.408714269082665
839,227840,2.4056365558226123,88.715953307393,0.984,36.469329955535564
840,229640,1.8119953308189702,20.679012345679013,0.984,10.869240119276371
841,234080,2.700790178963895,36.200716845878134,0.984,13.03941236167718
842,241560,3.588652947445251,100.47619047619048,0.984,27.724104819614453
843,241590,3.565635261126932,71.02803738317756,0.984,19.644195845494274
844,244920,52.14257383147434,,0.984,
845,248070,5.926999422746593,,0.984,
846,248170,3.331337307192331,93.11740890688259,0.984,27.65658365124639
847,249420,2.923601699141373,26.693227091633464,0.984,8.793683181667312
848,251270,2.7783020269187273,37.52665245202559,0.984,13.152872545161395
849,264900,1.8757421263305143,43.83561643835616,0.984,22.845153305900382
850,26490K,4.677226386186742,83.97887323943662,0.984,17.74446357451191
851,267250,2.484253278362733,49.87146529562982,0.984,19.678937619375706
852,267260,4.058142657605098,225.81648522550543,0.984,55.40280472993272
853,267270,3.784870337568093,252.78688524590166,0.984,66.52880093316314
854,267290,1.8779631919316875,28.431372549019606,0.984,14.615500807972186
855,267850,4.7384584299131625,87.82109150594994,0.984,18.326021593385875
856,268280,2.5213220538451875,127.76280323450135,0.984,50.2826693801988
857,271560,2.4609592930633553,19.090909090909093,0.984,7.357662982051993
858,271980,6.535726275967184,75.38461538461539,0.984,11.383679830380485
859,272210,3.405813839223285,194.26656738644826,0.984,56.75077279929294
860,272450,3.2187599560493996,107.17948717948718,0.984,32.99267066495634
861,272550,2.0767799159001696,81.15942028985508,0.984,38.605641202526485
862,280360,2.0949134614636704,24.299065420560748,0.984,11.129369231448358
863,281820,2.7168630333031816,57.95795795795796,0.984,20.970493270942928
864,282330,2.4238750353414047,23.92156862745098,0.984,9.463181184264396
865,282690,1.4154408759370232,13.366336633663368,0.984,8.748042284328019
866,284740,2.5273713934078392,31.28834355828221,0.984,11.990459193027684
867,285130,5.10794682294737,207.36156831013113,0.984,40.40323352290654
868,28513K,6.818170456213637,301.384777482314,0.984,44.05885411804985
869,286940,2.0269433703046746,44.866920152091254,0.984,21.649800776375468
870,293480,2.679184513736282,25.25732826135601,0.984,9.059968858772407
871,293940,0.8658749256015837,11.71968787515006,0.984,12.398658926046656
872,294870,2.985164154117912,86.94267515923568,0.984,28.795292560598117
873,298000,3.9068921799697276,254.7646383467279,0.984,64.95716458412586
874,298020,3.8102194121335478,450.9615384615385,0.984,118.09753974498066
875,298040,4.4077992257993825,496.19771863117876,0.984,112.34942729075156
876,298050,3.7876456627812907,524.7947454844007,0.984,138.29454814940723
877,298690,3.5934008824206534,34.48275862068966,0.984,9.322299325012578
878,300720,2.450774681972637,171.84466019417474,0.984,69.71700069002198
879,302440,468.9948798853044,,0.984,
880,306200,3.192913372953526,164.71408647140865,0.984,51.27921347892823
881,307950,3.5053824478975275,271.0691823899371,0.984,77.04870621233638
882,308170,5.008254586826697,16.23246492985972,0.984,3.044666493186675
883,316140,1.9286012531500627,38.92709766162311,0.984,19.67389453867102
884,317400,2.851387077592394,225.21532521532524,0.984,78.63938466209851
885,322000,4.385666632939329,96.7123287671233,0.984,21.827543399705455
886,326030,4.217012603709261,,0.984,
887,330590,1.0790508884117174,6.981519507186857,0.984,5.558143338369111
888,334890,1.1192280756566235,,0.984,
889,336260,6.0889447900738185,888.2488923136198,0.984,145.7173488844958
890,33626K,6.70689190971544,514.2857142857143,0.984,76.53347052487278
891,33626L,6.711755276707504,190.48599018521452,0.984,28.234341446098725
892,336370,4.196206564190823,142.42197919445186,0.984,33.70615269549441
893,33637K,5.509343613523518,102.87850994779173,0.984,18.494854758682365
894,33637L,5.912776668490934,40.057985020536364,0.984,6.608398593635513
895,338100,0.6248980500422434,-7.2784810126582276,0.984,-13.222126412619915
896,339770,30.344935722526508,,0.984,
897,344820,3.327034500529236,174.17582417582418,0.984,52.05591470370214
898,348950,7.013923174860666,,0.984,
899,350520,2.041562893602858,,0.984,
900,352820,27.129380865270967,,0.984,
901,353200,4.371322085219784,,0.984,
902,35320K,5.560492319011218,,0.984,
903,357120,18.35859706901032,,0.984,
904,357250,58.35401810755211,,0.984,
905,363280,72.38091999977503,,0.984,
906,36328K,7.113051124911749,,0.984,
907,365550,11.044520243689506,,0.984,
908,375500,7.554090783730721,,0.984,
909,37550K,4.705806565944114,,0.984,
910,378850,10.600790912493377,,0.984,
911,900140,3.2591361003799726,19.510008963250673,0.984,5.684331182453775
912,950210,10.64522817577385,,0.984,
